id,user_id,record_date,record_time_slot,attendance_type,note,source,is_approved,approved_by,approved_at,created_at,updated_at,deleted_at
210,10,2025-08-13,full_day,remote,,self,True,5,2025-08-13 17:03:00,2025-08-13 09:25:00,2025-08-13 17:03:00,
211,11,2025-08-13,full_day,onsite,,staff,True,4,2025-08-13 17:18:00,2025-08-13 09:08:00,2025-08-13 17:18:00,
212,12,2025-08-13,full_day,onsite,,self,True,5,2025-08-13 17:42:00,2025-08-13 09:04:00,2025-08-13 17:42:00,
213,13,2025-08-13,full_day,remote,,staff,True,1,2025-08-13 17:19:00,2025-08-13 09:17:00,2025-08-13 17:19:00,
214,14,2025-08-13,full_day,onsite,,self,True,5,2025-08-13 17:05:00,2025-08-13 09:20:00,2025-08-13 17:05:00,
215,15,2025-08-13,full_day,onsite,,self,True,2,2025-08-13 18:00:00,2025-08-13 09:06:00,2025-08-13 18:00:00,
216,16,2025-08-13,full_day,onsite,,self,True,2,2025-08-13 17:09:00,2025-08-13 09:02:00,2025-08-13 17:09:00,
217,17,2025-08-13,full_day,onsite,,self,True,5,2025-08-13 17:08:00,2025-08-13 09:19:00,2025-08-13 17:08:00,
218,18,2025-08-13,full_day,onsite,,self,True,1,2025-08-13 17:26:00,2025-08-13 09:11:00,2025-08-13 17:26:00,
219,19,2025-08-13,full_day,remote,,self,True,4,2025-08-13 17:14:00,2025-08-13 09:17:00,2025-08-13 17:14:00,
220,20,2025-08-13,full_day,absent,体調不良のため,staff,True,4,2025-08-13 17:57:00,2025-08-13 09:11:00,2025-08-13 17:57:00,
221,21,2025-08-13,full_day,remote,,self,True,3,2025-08-13 17:49:00,2025-08-13 09:12:00,2025-08-13 17:49:00,
222,22,2025-08-13,full_day,onsite,,self,True,5,2025-08-13 17:08:00,2025-08-13 09:27:00,2025-08-13 17:08:00,
223,23,2025-08-13,full_day,onsite,,self,True,1,2025-08-13 17:45:00,2025-08-13 09:27:00,2025-08-13 17:45:00,
224,24,2025-08-13,full_day,onsite,,self,True,3,2025-08-13 17:28:00,2025-08-13 09:28:00,2025-08-13 17:28:00,
225,25,2025-08-13,full_day,onsite,,self,True,2,2025-08-13 17:52:00,2025-08-13 09:14:00,2025-08-13 17:52:00,
226,1,2025-08-14,full_day,remote,,staff,True,5,2025-08-14 17:23:00,2025-08-14 09:07:00,2025-08-14 17:23:00,
227,2,2025-08-14,full_day,onsite,,staff,True,1,2025-08-14 17:53:00,2025-08-14 09:22:00,2025-08-14 17:53:00,
228,3,2025-08-14,full_day,onsite,,staff,True,4,2025-08-14 17:44:00,2025-08-14 09:26:00,2025-08-14 17:44:00,
229,4,2025-08-14,full_day,remote,,self,True,1,2025-08-14 17:01:00,2025-08-14 09:08:00,2025-08-14 17:01:00,
230,5,2025-08-14,full_day,remote,,staff,True,3,2025-08-14 17:15:00,2025-08-14 09:09:00,2025-08-14 17:15:00,
231,6,2025-08-14,full_day,remote,,staff,True,4,2025-08-14 17:38:00,2025-08-14 09:17:00,2025-08-14 17:38:00,
232,7,2025-08-14,full_day,onsite,,self,True,3,2025-08-14 17:27:00,2025-08-14 09:00:00,2025-08-14 17:27:00,
233,8,2025-08-14,full_day,remote,,staff,True,1,2025-08-14 17:33:00,2025-08-14 09:11:00,2025-08-14 17:33:00,
234,9,2025-08-14,full_day,onsite,,self,True,4,2025-08-14 17:02:00,2025-08-14 09:20:00,2025-08-14 17:02:00,
235,10,2025-08-14,full_day,onsite,,self,True,1,2025-08-14 17:22:00,2025-08-14 09:07:00,2025-08-14 17:22:00,
236,11,2025-08-14,full_day,onsite,,staff,True,3,2025-08-14 17:34:00,2025-08-14 09:10:00,2025-08-14 17:34:00,
237,12,2025-08-14,full_day,remote,,self,True,4,2025-08-14 17:40:00,2025-08-14 09:05:00,2025-08-14 17:40:00,
238,13,2025-08-14,full_day,remote,,staff,True,2,2025-08-14 17:02:00,2025-08-14 09:25:00,2025-08-14 17:02:00,
239,14,2025-08-14,full_day,onsite,,self,True,5,2025-08-14 17:30:00,2025-08-14 09:08:00,2025-08-14 17:30:00,
240,15,2025-08-14,full_day,onsite,,self,True,1,2025-08-14 17:55:00,2025-08-14 09:20:00,2025-08-14 17:55:00,
241,16,2025-08-14,full_day,onsite,,self,True,4,2025-08-14 17:47:00,2025-08-14 09:14:00,2025-08-14 17:47:00,
242,17,2025-08-14,full_day,onsite,,self,True,4,2025-08-14 17:23:00,2025-08-14 09:29:00,2025-08-14 17:23:00,
243,18,2025-08-14,full_day,onsite,,self,True,1,2025-08-14 17:27:00,2025-08-14 09:19:00,2025-08-14 17:27:00,
244,19,2025-08-14,full_day,onsite,,self,True,1,2025-08-14 17:20:00,2025-08-14 09:21:00,2025-08-14 17:20:00,
245,20,2025-08-14,full_day,remote,,staff,True,4,2025-08-14 17:22:00,2025-08-14 09:14:00,2025-08-14 17:22:00,
246,21,2025-08-14,full_day,absent,体調不良のため,staff,True,3,2025-08-14 17:39:00,2025-08-14 09:08:00,2025-08-14 17:39:00,
247,22,2025-08-14,full_day,onsite,,staff,True,4,2025-08-14 17:23:00,2025-08-14 09:16:00,2025-08-14 17:23:00,
248,23,2025-08-14,full_day,onsite,,staff,True,5,2025-08-14 17:43:00,2025-08-14 09:25:00,2025-08-14 17:43:00,
249,24,2025-08-14,full_day,onsite,,self,True,3,2025-08-14 17:23:00,2025-08-14 09:12:00,2025-08-14 17:23:00,
250,25,2025-08-14,full_day,onsite,,self,True,3,2025-08-14 17:23:00,2025-08-14 09:14:00,2025-08-14 17:23:00,
251,1,2025-08-15,full_day,onsite,,self,True,3,2025-08-15 17:15:00,2025-08-15 09:30:00,2025-08-15 17:15:00,
252,2,2025-08-15,full_day,remote,,self,True,5,2025-08-15 17:07:00,2025-08-15 09:08:00,2025-08-15 17:07:00,
253,3,2025-08-15,full_day,onsite,,self,True,3,2025-08-15 17:44:00,2025-08-15 09:29:00,2025-08-15 17:44:00,
254,4,2025-08-15,full_day,onsite,,self,True,4,2025-08-15 17:11:00,2025-08-15 09:28:00,2025-08-15 17:11:00,
255,5,2025-08-15,full_day,absent,,staff,True,3,2025-08-15 17:42:00,2025-08-15 09:02:00,2025-08-15 17:42:00,
256,6,2025-08-15,full_day,onsite,,self,True,2,2025-08-15 17:50:00,2025-08-15 09:11:00,2025-08-15 17:50:00,
257,7,2025-08-15,full_day,onsite,,self,True,2,2025-08-15 17:50:00,2025-08-15 09:15:00,2025-08-15 17:50:00,
258,8,2025-08-15,full_day,onsite,,self,True,5,2025-08-15 17:08:00,2025-08-15 09:19:00,2025-08-15 17:08:00,
259,9,2025-08-15,full_day,remote,,self,True,4,2025-08-15 17:33:00,2025-08-15 09:13:00,2025-08-15 17:33:00,
260,10,2025-08-15,full_day,onsite,,staff,True,3,2025-08-15 17:41:00,2025-08-15 09:02:00,2025-08-15 17:41:00,
261,11,2025-08-15,full_day,onsite,,staff,True,5,2025-08-15 17:40:00,2025-08-15 09:18:00,2025-08-15 17:40:00,
262,12,2025-08-15,full_day,absent,体調不良のため,staff,True,4,2025-08-15 17:32:00,2025-08-15 09:01:00,2025-08-15 17:32:00,
263,13,2025-08-15,full_day,onsite,,staff,True,3,2025-08-15 17:59:00,2025-08-15 09:22:00,2025-08-15 17:59:00,
264,14,2025-08-15,full_day,absent,,staff,True,5,2025-08-15 17:57:00,2025-08-15 09:02:00,2025-08-15 17:57:00,
265,15,2025-08-15,full_day,onsite,,staff,True,3,2025-08-15 17:39:00,2025-08-15 09:17:00,2025-08-15 17:39:00,
266,16,2025-08-15,full_day,onsite,,staff,True,5,2025-08-15 17:46:00,2025-08-15 09:28:00,2025-08-15 17:46:00,
267,17,2025-08-15,full_day,onsite,,self,True,1,2025-08-15 17:05:00,2025-08-15 09:01:00,2025-08-15 17:05:00,
268,18,2025-08-15,full_day,onsite,,self,True,5,2025-08-15 17:26:00,2025-08-15 09:19:00,2025-08-15 17:26:00,
269,19,2025-08-15,full_day,onsite,,self,True,3,2025-08-15 17:30:00,2025-08-15 09:07:00,2025-08-15 17:30:00,
270,20,2025-08-15,full_day,onsite,,self,True,1,2025-08-15 17:10:00,2025-08-15 09:14:00,2025-08-15 17:10:00,
271,21,2025-08-15,full_day,onsite,,self,True,3,2025-08-15 17:55:00,2025-08-15 09:22:00,2025-08-15 17:55:00,
272,22,2025-08-15,full_day,absent,,staff,True,3,2025-08-15 17:25:00,2025-08-15 09:11:00,2025-08-15 17:25:00,
273,23,2025-08-15,full_day,onsite,,self,True,3,2025-08-15 17:28:00,2025-08-15 09:07:00,2025-08-15 17:28:00,
274,24,2025-08-15,full_day,remote,,self,True,4,2025-08-15 17:15:00,2025-08-15 09:30:00,2025-08-15 17:15:00,
275,25,2025-08-15,full_day,onsite,,self,True,3,2025-08-15 17:12:00,2025-08-15 09:24:00,2025-08-15 17:12:00,
276,1,2025-08-18,full_day,absent,体調不良のため,staff,True,4,2025-08-18 17:31:00,2025-08-18 09:15:00,2025-08-18 17:31:00,
277,2,2025-08-18,full_day,absent,体調不良のため,staff,True,5,2025-08-18 17:29:00,2025-08-18 09:06:00,2025-08-18 17:29:00,
278,3,2025-08-18,full_day,onsite,,self,True,4,2025-08-18 17:18:00,2025-08-18 09:17:00,2025-08-18 17:18:00,
279,4,2025-08-18,full_day,onsite,,self,True,3,2025-08-18 17:48:00,2025-08-18 09:12:00,2025-08-18 17:48:00,
280,5,2025-08-18,full_day,onsite,,self,True,3,2025-08-18 17:04:00,2025-08-18 09:12:00,2025-08-18 17:04:00,
281,6,2025-08-18,full_day,onsite,,self,True,5,2025-08-18 17:43:00,2025-08-18 09:19:00,2025-08-18 17:43:00,
282,7,2025-08-18,full_day,absent,体調不良のため,staff,True,4,2025-08-18 17:23:00,2025-08-18 09:10:00,2025-08-18 17:23:00,
283,8,2025-08-18,full_day,onsite,,staff,True,5,2025-08-18 17:25:00,2025-08-18 09:16:00,2025-08-18 17:25:00,
284,9,2025-08-18,full_day,onsite,,self,True,5,2025-08-18 17:29:00,2025-08-18 09:04:00,2025-08-18 17:29:00,
285,10,2025-08-18,full_day,onsite,,self,True,3,2025-08-18 17:10:00,2025-08-18 09:12:00,2025-08-18 17:10:00,
286,11,2025-08-18,full_day,onsite,,self,True,5,2025-08-18 17:53:00,2025-08-18 09:16:00,2025-08-18 17:53:00,
287,12,2025-08-18,full_day,onsite,,self,True,1,2025-08-18 17:23:00,2025-08-18 09:10:00,2025-08-18 17:23:00,
288,13,2025-08-18,full_day,absent,体調不良のため,staff,True,5,2025-08-18 17:19:00,2025-08-18 09:23:00,2025-08-18 17:19:00,
289,14,2025-08-18,full_day,remote,,self,True,5,2025-08-18 17:36:00,2025-08-18 09:07:00,2025-08-18 17:36:00,
290,15,2025-08-18,full_day,onsite,,self,True,5,2025-08-18 17:49:00,2025-08-18 09:26:00,2025-08-18 17:49:00,
291,16,2025-08-18,full_day,onsite,,staff,True,1,2025-08-18 17:12:00,2025-08-18 09:00:00,2025-08-18 17:12:00,
292,17,2025-08-18,full_day,remote,,self,True,4,2025-08-18 17:32:00,2025-08-18 09:24:00,2025-08-18 17:32:00,
293,18,2025-08-18,full_day,onsite,,self,True,5,2025-08-18 17:13:00,2025-08-18 09:17:00,2025-08-18 17:13:00,
294,19,2025-08-18,full_day,remote,,self,True,2,2025-08-18 17:29:00,2025-08-18 09:29:00,2025-08-18 17:29:00,
295,20,2025-08-18,full_day,onsite,,self,True,2,2025-08-18 17:15:00,2025-08-18 09:08:00,2025-08-18 17:15:00,
296,21,2025-08-18,full_day,onsite,,self,True,2,2025-08-18 17:44:00,2025-08-18 09:22:00,2025-08-18 17:44:00,
297,22,2025-08-18,full_day,onsite,,self,True,5,2025-08-18 17:43:00,2025-08-18 09:17:00,2025-08-18 17:43:00,
298,23,2025-08-18,full_day,absent,体調不良のため,staff,True,3,2025-08-18 17:49:00,2025-08-18 09:09:00,2025-08-18 17:49:00,
299,24,2025-08-18,full_day,absent,体調不良のため,staff,True,1,2025-08-18 17:22:00,2025-08-18 09:20:00,2025-08-18 17:22:00,
300,25,2025-08-18,full_day,onsite,,self,True,3,2025-08-18 17:59:00,2025-08-18 09:17:00,2025-08-18 17:59:00,
301,1,2025-08-19,full_day,onsite,,self,True,5,2025-08-19 17:14:00,2025-08-19 09:20:00,2025-08-19 17:14:00,
302,2,2025-08-19,full_day,onsite,,self,True,1,2025-08-19 17:43:00,2025-08-19 09:24:00,2025-08-19 17:43:00,
303,3,2025-08-19,full_day,absent,体調不良のため,staff,True,2,2025-08-19 17:26:00,2025-08-19 09:28:00,2025-08-19 17:26:00,
304,4,2025-08-19,full_day,onsite,,self,True,3,2025-08-19 17:20:00,2025-08-19 09:09:00,2025-08-19 17:20:00,
305,5,2025-08-19,full_day,absent,体調不良のため,staff,True,1,2025-08-19 17:41:00,2025-08-19 09:17:00,2025-08-19 17:41:00,
306,6,2025-08-19,full_day,onsite,,self,True,2,2025-08-19 17:26:00,2025-08-19 09:28:00,2025-08-19 17:26:00,
307,7,2025-08-19,full_day,absent,,staff,True,1,2025-08-19 17:53:00,2025-08-19 09:15:00,2025-08-19 17:53:00,
308,8,2025-08-19,full_day,onsite,,self,True,1,2025-08-19 17:19:00,2025-08-19 09:18:00,2025-08-19 17:19:00,
309,9,2025-08-19,full_day,absent,,staff,True,3,2025-08-19 17:18:00,2025-08-19 09:20:00,2025-08-19 17:18:00,
310,10,2025-08-19,full_day,onsite,,self,True,4,2025-08-19 17:17:00,2025-08-19 09:06:00,2025-08-19 17:17:00,
311,11,2025-08-19,full_day,remote,,self,True,2,2025-08-19 17:00:00,2025-08-19 09:23:00,2025-08-19 17:00:00,
312,12,2025-08-19,full_day,onsite,,staff,True,4,2025-08-19 17:52:00,2025-08-19 09:13:00,2025-08-19 17:52:00,
313,13,2025-08-19,full_day,onsite,,staff,True,2,2025-08-19 17:30:00,2025-08-19 09:10:00,2025-08-19 17:30:00,
314,14,2025-08-19,full_day,remote,,self,True,3,2025-08-19 17:21:00,2025-08-19 09:09:00,2025-08-19 17:21:00,
315,15,2025-08-19,full_day,onsite,,self,True,2,2025-08-19 17:03:00,2025-08-19 09:21:00,2025-08-19 17:03:00,
316,16,2025-08-19,full_day,remote,,self,True,3,2025-08-19 17:44:00,2025-08-19 09:03:00,2025-08-19 17:44:00,
317,17,2025-08-19,full_day,absent,,staff,True,3,2025-08-19 17:39:00,2025-08-19 09:30:00,2025-08-19 17:39:00,
318,18,2025-08-19,full_day,onsite,,self,True,5,2025-08-19 17:58:00,2025-08-19 09:15:00,2025-08-19 17:58:00,
319,19,2025-08-19,full_day,onsite,,self,True,5,2025-08-19 17:55:00,2025-08-19 09:25:00,2025-08-19 17:55:00,
320,20,2025-08-19,full_day,onsite,,staff,True,5,2025-08-19 17:07:00,2025-08-19 09:01:00,2025-08-19 17:07:00,
321,21,2025-08-19,full_day,onsite,,self,True,2,2025-08-19 17:10:00,2025-08-19 09:10:00,2025-08-19 17:10:00,
322,22,2025-08-19,full_day,onsite,,self,True,4,2025-08-19 17:05:00,2025-08-19 09:28:00,2025-08-19 17:05:00,
323,23,2025-08-19,full_day,remote,,staff,True,4,2025-08-19 17:29:00,2025-08-19 09:18:00,2025-08-19 17:29:00,
324,24,2025-08-19,full_day,onsite,,self,True,4,2025-08-19 17:16:00,2025-08-19 09:26:00,2025-08-19 17:16:00,
325,25,2025-08-19,full_day,onsite,,staff,True,3,2025-08-19 17:44:00,2025-08-19 09:02:00,2025-08-19 17:44:00,
326,1,2025-08-20,full_day,onsite,,self,True,4,2025-08-20 17:02:00,2025-08-20 09:09:00,2025-08-20 17:02:00,
327,2,2025-08-20,full_day,remote,,self,True,4,2025-08-20 17:28:00,2025-08-20 09:27:00,2025-08-20 17:28:00,
328,3,2025-08-20,full_day,onsite,,self,True,5,2025-08-20 17:08:00,2025-08-20 09:20:00,2025-08-20 17:08:00,
329,4,2025-08-20,full_day,remote,,self,True,2,2025-08-20 17:53:00,2025-08-20 09:00:00,2025-08-20 17:53:00,
330,5,2025-08-20,full_day,absent,体調不良のため,staff,True,4,2025-08-20 17:43:00,2025-08-20 09:13:00,2025-08-20 17:43:00,
331,6,2025-08-20,full_day,onsite,,self,True,2,2025-08-20 17:17:00,2025-08-20 09:06:00,2025-08-20 17:17:00,
332,7,2025-08-20,full_day,onsite,,staff,True,4,2025-08-20 17:39:00,2025-08-20 09:24:00,2025-08-20 17:39:00,
333,8,2025-08-20,full_day,onsite,,self,True,1,2025-08-20 17:38:00,2025-08-20 09:01:00,2025-08-20 17:38:00,
334,9,2025-08-20,full_day,onsite,,self,True,1,2025-08-20 17:25:00,2025-08-20 09:14:00,2025-08-20 17:25:00,
335,10,2025-08-20,full_day,onsite,,staff,True,3,2025-08-20 17:14:00,2025-08-20 09:26:00,2025-08-20 17:14:00,
336,11,2025-08-20,full_day,onsite,,self,True,2,2025-08-20 17:42:00,2025-08-20 09:16:00,2025-08-20 17:42:00,
337,12,2025-08-20,full_day,onsite,,self,True,5,2025-08-20 17:56:00,2025-08-20 09:23:00,2025-08-20 17:56:00,
338,13,2025-08-20,full_day,remote,,self,True,1,2025-08-20 17:22:00,2025-08-20 09:30:00,2025-08-20 17:22:00,
339,14,2025-08-20,full_day,onsite,,self,True,4,2025-08-20 17:09:00,2025-08-20 09:09:00,2025-08-20 17:09:00,
340,15,2025-08-20,full_day,remote,,self,True,2,2025-08-20 17:19:00,2025-08-20 09:27:00,2025-08-20 17:19:00,
341,16,2025-08-20,full_day,onsite,,self,True,4,2025-08-20 17:35:00,2025-08-20 09:16:00,2025-08-20 17:35:00,
342,17,2025-08-20,full_day,onsite,,self,True,1,2025-08-20 17:59:00,2025-08-20 09:14:00,2025-08-20 17:59:00,
343,18,2025-08-20,full_day,onsite,,staff,True,4,2025-08-20 17:43:00,2025-08-20 09:19:00,2025-08-20 17:43:00,
344,19,2025-08-20,full_day,onsite,,self,True,5,2025-08-20 17:46:00,2025-08-20 09:21:00,2025-08-20 17:46:00,
345,20,2025-08-20,full_day,onsite,,self,True,1,2025-08-20 17:13:00,2025-08-20 09:29:00,2025-08-20 17:13:00,
346,21,2025-08-20,full_day,remote,,self,True,5,2025-08-20 17:45:00,2025-08-20 09:06:00,2025-08-20 17:45:00,
347,22,2025-08-20,full_day,onsite,,self,True,4,2025-08-20 17:29:00,2025-08-20 09:17:00,2025-08-20 17:29:00,
348,23,2025-08-20,full_day,onsite,,self,True,4,2025-08-20 17:29:00,2025-08-20 09:03:00,2025-08-20 17:29:00,
349,24,2025-08-20,full_day,onsite,,self,True,3,2025-08-20 17:20:00,2025-08-20 09:13:00,2025-08-20 17:20:00,
350,25,2025-08-20,full_day,absent,,staff,True,2,2025-08-20 17:01:00,2025-08-20 09:29:00,2025-08-20 17:01:00,
351,1,2025-08-21,full_day,onsite,,staff,True,3,2025-08-21 17:14:00,2025-08-21 09:12:00,2025-08-21 17:14:00,
352,2,2025-08-21,full_day,onsite,,self,True,4,2025-08-21 17:46:00,2025-08-21 09:20:00,2025-08-21 17:46:00,
353,3,2025-08-21,full_day,onsite,,staff,True,5,2025-08-21 17:31:00,2025-08-21 09:05:00,2025-08-21 17:31:00,
354,4,2025-08-21,full_day,onsite,,self,True,1,2025-08-21 18:00:00,2025-08-21 09:26:00,2025-08-21 18:00:00,
355,5,2025-08-21,full_day,remote,,staff,True,2,2025-08-21 17:04:00,2025-08-21 09:22:00,2025-08-21 17:04:00,
356,6,2025-08-21,full_day,remote,,self,True,5,2025-08-21 17:40:00,2025-08-21 09:21:00,2025-08-21 17:40:00,
357,7,2025-08-21,full_day,remote,,staff,True,5,2025-08-21 17:35:00,2025-08-21 09:13:00,2025-08-21 17:35:00,
358,8,2025-08-21,full_day,onsite,,self,True,3,2025-08-21 17:01:00,2025-08-21 09:16:00,2025-08-21 17:01:00,
359,9,2025-08-21,full_day,onsite,,staff,True,1,2025-08-21 17:33:00,2025-08-21 09:04:00,2025-08-21 17:33:00,
360,10,2025-08-21,full_day,onsite,,self,True,3,2025-08-21 17:50:00,2025-08-21 09:12:00,2025-08-21 17:50:00,
361,11,2025-08-21,full_day,absent,,staff,True,4,2025-08-21 17:36:00,2025-08-21 09:22:00,2025-08-21 17:36:00,
362,12,2025-08-21,full_day,onsite,,self,True,1,2025-08-21 17:05:00,2025-08-21 09:12:00,2025-08-21 17:05:00,
363,13,2025-08-21,full_day,onsite,,self,True,2,2025-08-21 17:05:00,2025-08-21 09:15:00,2025-08-21 17:05:00,
364,14,2025-08-21,full_day,onsite,,self,True,1,2025-08-21 17:57:00,2025-08-21 09:16:00,2025-08-21 17:57:00,
365,15,2025-08-21,full_day,remote,,self,True,1,2025-08-21 17:43:00,2025-08-21 09:29:00,2025-08-21 17:43:00,
366,16,2025-08-21,full_day,onsite,,staff,True,3,2025-08-21 17:01:00,2025-08-21 09:30:00,2025-08-21 17:01:00,
367,17,2025-08-21,full_day,remote,,self,True,3,2025-08-21 17:10:00,2025-08-21 09:18:00,2025-08-21 17:10:00,
368,18,2025-08-21,full_day,remote,,self,True,5,2025-08-21 17:21:00,2025-08-21 09:12:00,2025-08-21 17:21:00,
369,19,2025-08-21,full_day,onsite,,self,True,3,2025-08-21 17:03:00,2025-08-21 09:03:00,2025-08-21 17:03:00,
370,20,2025-08-21,full_day,onsite,,self,True,5,2025-08-21 17:38:00,2025-08-21 09:12:00,2025-08-21 17:38:00,
371,21,2025-08-21,full_day,onsite,,self,True,4,2025-08-21 17:31:00,2025-08-21 09:07:00,2025-08-21 17:31:00,
372,22,2025-08-21,full_day,absent,体調不良のため,staff,True,4,2025-08-21 17:11:00,2025-08-21 09:21:00,2025-08-21 17:11:00,
373,23,2025-08-21,full_day,onsite,,self,True,1,2025-08-21 17:05:00,2025-08-21 09:08:00,2025-08-21 17:05:00,
374,24,2025-08-21,full_day,onsite,,self,True,3,2025-08-21 17:23:00,2025-08-21 09:03:00,2025-08-21 17:23:00,
375,25,2025-08-21,full_day,absent,体調不良のため,staff,True,4,2025-08-21 17:23:00,2025-08-21 09:03:00,2025-08-21 17:23:00,
376,1,2025-08-22,full_day,remote,,self,True,5,2025-08-22 17:26:00,2025-08-22 09:03:00,2025-08-22 17:26:00,
377,2,2025-08-22,full_day,onsite,,self,True,3,2025-08-22 17:55:00,2025-08-22 09:12:00,2025-08-22 17:55:00,
378,3,2025-08-22,full_day,onsite,,self,True,5,2025-08-22 17:57:00,2025-08-22 09:07:00,2025-08-22 17:57:00,
379,4,2025-08-22,full_day,remote,,staff,True,3,2025-08-22 17:19:00,2025-08-22 09:08:00,2025-08-22 17:19:00,
380,5,2025-08-22,full_day,remote,,self,True,3,2025-08-22 17:30:00,2025-08-22 09:25:00,2025-08-22 17:30:00,
381,6,2025-08-22,full_day,onsite,,self,True,4,2025-08-22 17:38:00,2025-08-22 09:19:00,2025-08-22 17:38:00,
382,7,2025-08-22,full_day,onsite,,staff,True,4,2025-08-22 17:21:00,2025-08-22 09:26:00,2025-08-22 17:21:00,
383,8,2025-08-22,full_day,onsite,,self,True,4,2025-08-22 17:52:00,2025-08-22 09:26:00,2025-08-22 17:52:00,
384,9,2025-08-22,full_day,absent,,staff,True,2,2025-08-22 17:19:00,2025-08-22 09:30:00,2025-08-22 17:19:00,
385,10,2025-08-22,full_day,onsite,,self,True,3,2025-08-22 17:18:00,2025-08-22 09:23:00,2025-08-22 17:18:00,
386,11,2025-08-22,full_day,onsite,,self,True,3,2025-08-22 17:52:00,2025-08-22 09:25:00,2025-08-22 17:52:00,
387,12,2025-08-22,full_day,onsite,,self,True,5,2025-08-22 17:11:00,2025-08-22 09:21:00,2025-08-22 17:11:00,
388,13,2025-08-22,full_day,remote,,self,True,2,2025-08-22 17:28:00,2025-08-22 09:25:00,2025-08-22 17:28:00,
389,14,2025-08-22,full_day,remote,,self,True,2,2025-08-22 17:40:00,2025-08-22 09:09:00,2025-08-22 17:40:00,
390,15,2025-08-22,full_day,remote,,self,True,1,2025-08-22 17:28:00,2025-08-22 09:19:00,2025-08-22 17:28:00,
391,16,2025-08-22,full_day,remote,,self,True,3,2025-08-22 17:44:00,2025-08-22 09:28:00,2025-08-22 17:44:00,
392,17,2025-08-22,full_day,onsite,,staff,True,2,2025-08-22 17:42:00,2025-08-22 09:21:00,2025-08-22 17:42:00,
393,18,2025-08-22,full_day,onsite,,self,True,4,2025-08-22 17:48:00,2025-08-22 09:10:00,2025-08-22 17:48:00,
394,19,2025-08-22,full_day,onsite,,staff,True,2,2025-08-22 17:32:00,2025-08-22 09:23:00,2025-08-22 17:32:00,
395,20,2025-08-22,full_day,onsite,,self,True,4,2025-08-22 17:29:00,2025-08-22 09:24:00,2025-08-22 17:29:00,
396,21,2025-08-22,full_day,onsite,,self,True,1,2025-08-22 17:30:00,2025-08-22 09:03:00,2025-08-22 17:30:00,
397,22,2025-08-22,full_day,absent,体調不良のため,staff,True,1,2025-08-22 17:07:00,2025-08-22 09:23:00,2025-08-22 17:07:00,
398,23,2025-08-22,full_day,remote,,self,True,5,2025-08-22 17:30:00,2025-08-22 09:11:00,2025-08-22 17:30:00,
399,24,2025-08-22,full_day,remote,,self,True,3,2025-08-22 17:02:00,2025-08-22 09:25:00,2025-08-22 17:02:00,
400,25,2025-08-22,full_day,onsite,,self,True,2,2025-08-22 17:59:00,2025-08-22 09:23:00,2025-08-22 17:59:00,
401,1,2025-08-25,full_day,onsite,,self,True,4,2025-08-25 17:29:00,2025-08-25 09:07:00,2025-08-25 17:29:00,
402,2,2025-08-25,full_day,onsite,,self,True,4,2025-08-25 17:25:00,2025-08-25 09:00:00,2025-08-25 17:25:00,
403,3,2025-08-25,full_day,remote,,self,True,4,2025-08-25 17:00:00,2025-08-25 09:22:00,2025-08-25 17:00:00,
404,4,2025-08-25,full_day,onsite,,self,True,5,2025-08-25 17:11:00,2025-08-25 09:11:00,2025-08-25 17:11:00,
405,5,2025-08-25,full_day,onsite,,self,True,4,2025-08-25 17:33:00,2025-08-25 09:30:00,2025-08-25 17:33:00,
406,6,2025-08-25,full_day,remote,,self,True,3,2025-08-25 17:22:00,2025-08-25 09:27:00,2025-08-25 17:22:00,
407,7,2025-08-25,full_day,onsite,,self,True,5,2025-08-25 17:05:00,2025-08-25 09:21:00,2025-08-25 17:05:00,
408,8,2025-08-25,full_day,onsite,,staff,True,3,2025-08-25 17:44:00,2025-08-25 09:04:00,2025-08-25 17:44:00,
409,9,2025-08-25,full_day,onsite,,self,True,4,2025-08-25 17:11:00,2025-08-25 09:15:00,2025-08-25 17:11:00,
410,10,2025-08-25,full_day,onsite,,self,True,4,2025-08-25 17:18:00,2025-08-25 09:04:00,2025-08-25 17:18:00,
411,11,2025-08-25,full_day,absent,体調不良のため,staff,True,5,2025-08-25 17:03:00,2025-08-25 09:30:00,2025-08-25 17:03:00,
412,12,2025-08-25,full_day,remote,,self,True,5,2025-08-25 17:41:00,2025-08-25 09:15:00,2025-08-25 17:41:00,
