id,user_id,report_date,training_summary,training_reflection,condition_note,other_note,created_at,updated_at,deleted_at
170,16,2025-08-12,プログラミング基礎（Python）を学習,今日学んだことを明日も継続したい。,朝は少し調子が悪かったが、午後から回復した。,特になし,2025-08-12 16:29:00,2025-08-12 16:02:00,
171,17,2025-08-12,自己分析ワークショップ,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,,2025-08-12 16:57:00,2025-08-12 16:03:00,
172,18,2025-08-12,プログラミング基礎（Python）を学習,達成感がある一日だった。,午後は眠気があったが、最後まで頑張った。,,2025-08-12 16:53:00,2025-08-12 16:16:00,
173,19,2025-08-12,コミュニケーションスキル訓練,達成感がある一日だった。,少し疲れたが、問題なく取り組めた。,,2025-08-12 16:00:00,2025-08-12 16:35:00,
174,20,2025-08-12,Webサイト制作演習,明日も頑張りたい。,,特になし,2025-08-12 16:42:00,2025-08-12 16:51:00,
175,21,2025-08-12,プログラミング基礎（Python）を学習,もう少し時間をかけて学びたかった。,,,2025-08-12 16:52:00,2025-08-12 16:34:00,
176,22,2025-08-12,Webサイト制作演習,講師の説明が分かりやすく、理解しやすかった。,良好な状態で訓練できた。,,2025-08-12 16:30:00,2025-08-12 16:16:00,
177,23,2025-08-12,ビジネスマナー研修に参加,達成感がある一日だった。,特に問題なし。,,2025-08-12 16:55:00,2025-08-12 16:15:00,
178,24,2025-08-12,プログラミング基礎（Python）を学習,今日学んだことを明日も継続したい。,,,2025-08-12 16:58:00,2025-08-12 16:00:00,
179,25,2025-08-12,プログラミング基礎（Python）を学習,集中して取り組むことができた。理解が深まった。,体調は良好。,特になし,2025-08-12 16:22:00,2025-08-12 16:46:00,
180,1,2025-08-13,自己分析ワークショップ,他の利用者と協力して取り組めた。,少し疲れたが、問題なく取り組めた。,,2025-08-13 16:55:00,2025-08-13 16:49:00,
181,2,2025-08-13,業務効率化ツールの学習,もう少し時間をかけて学びたかった。,体調は良好。,特になし,2025-08-13 17:00:00,2025-08-13 16:22:00,
182,3,2025-08-13,自己分析ワークショップ,実践的な内容で、就職後に役立ちそう。,少し疲れたが、問題なく取り組めた。,,2025-08-13 16:49:00,2025-08-13 16:36:00,
183,4,2025-08-13,Excel・Wordの実践演習,復習が必要だと感じた。,,,2025-08-13 16:57:00,2025-08-13 16:18:00,
184,6,2025-08-13,自己分析ワークショップ,復習が必要だと感じた。,良好な状態で訓練できた。,特になし,2025-08-13 16:48:00,2025-08-13 16:30:00,
185,7,2025-08-13,プログラミング基礎（Python）を学習,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,,,2025-08-13 16:26:00,2025-08-13 16:56:00,
186,8,2025-08-13,プログラミング基礎（Python）を学習,集中して取り組むことができた。理解が深まった。,少し疲れたが、問題なく取り組めた。,,2025-08-13 16:13:00,2025-08-13 16:27:00,
187,10,2025-08-13,コミュニケーションスキル訓練,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,体調良好。集中できた。,,2025-08-13 16:58:00,2025-08-13 16:18:00,
188,11,2025-08-13,企業研究と面接準備,実践的な内容で、就職後に役立ちそう。,午後は眠気があったが、最後まで頑張った。,,2025-08-13 17:00:00,2025-08-13 16:02:00,
189,12,2025-08-13,自己分析ワークショップ,復習が必要だと感じた。,若干の頭痛があったが、訓練には影響なし。,,2025-08-13 16:27:00,2025-08-13 16:35:00,
190,13,2025-08-13,自己分析ワークショップ,もう少し時間をかけて学びたかった。,午後は眠気があったが、最後まで頑張った。,,2025-08-13 16:02:00,2025-08-13 16:24:00,
191,14,2025-08-13,履歴書・職務経歴書の作成,今日学んだことを明日も継続したい。,少し疲れたが、問題なく取り組めた。,,2025-08-13 16:22:00,2025-08-13 16:39:00,
192,15,2025-08-13,業務効率化ツールの学習,他の利用者と協力して取り組めた。,,特になし,2025-08-13 16:59:00,2025-08-13 16:27:00,
193,16,2025-08-13,履歴書・職務経歴書の作成,今日学んだことを明日も継続したい。,午後は眠気があったが、最後まで頑張った。,特になし,2025-08-13 16:00:00,2025-08-13 16:21:00,
194,17,2025-08-13,Excel・Wordの実践演習,講師の説明が分かりやすく、理解しやすかった。,若干の頭痛があったが、訓練には影響なし。,,2025-08-13 16:01:00,2025-08-13 16:16:00,
195,18,2025-08-13,データ入力実務訓練,実践的な内容で、就職後に役立ちそう。,,,2025-08-13 16:19:00,2025-08-13 16:34:00,
196,19,2025-08-13,企業研究と面接準備,もう少し時間をかけて学びたかった。,特に問題なし。,,2025-08-13 16:38:00,2025-08-13 16:27:00,
197,21,2025-08-13,コミュニケーションスキル訓練,今日学んだことを明日も継続したい。,少し疲れたが、問題なく取り組めた。,,2025-08-13 16:52:00,2025-08-13 16:14:00,
198,22,2025-08-13,Webサイト制作演習,講師の説明が分かりやすく、理解しやすかった。,特に問題なし。,特になし,2025-08-13 16:53:00,2025-08-13 16:05:00,
199,23,2025-08-13,履歴書・職務経歴書の作成,実践的な内容で、就職後に役立ちそう。,特に問題なし。,,2025-08-13 16:13:00,2025-08-13 16:06:00,
200,24,2025-08-13,履歴書・職務経歴書の作成,明日も頑張りたい。,体調良好。集中できた。,特になし,2025-08-13 16:15:00,2025-08-13 16:25:00,
201,25,2025-08-13,履歴書・職務経歴書の作成,今日学んだことを明日も継続したい。,少し疲れたが、問題なく取り組めた。,,2025-08-13 16:04:00,2025-08-13 16:59:00,
202,1,2025-08-14,データ入力実務訓練,講師の説明が分かりやすく、理解しやすかった。,午後は眠気があったが、最後まで頑張った。,,2025-08-14 16:29:00,2025-08-14 16:31:00,
203,2,2025-08-14,履歴書・職務経歴書の作成,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,,2025-08-14 16:34:00,2025-08-14 16:46:00,
204,3,2025-08-14,Excel・Wordの実践演習,明日も頑張りたい。,特に問題なし。,,2025-08-14 16:45:00,2025-08-14 16:43:00,
205,4,2025-08-14,コミュニケーションスキル訓練,達成感がある一日だった。,特に問題なし。,特になし,2025-08-14 16:37:00,2025-08-14 16:42:00,
206,5,2025-08-14,企業研究と面接準備,今日学んだことを明日も継続したい。,特に問題なし。,特になし,2025-08-14 16:54:00,2025-08-14 16:20:00,
207,6,2025-08-14,ビジネスマナー研修に参加,他の利用者と協力して取り組めた。,少し疲れたが、問題なく取り組めた。,,2025-08-14 16:20:00,2025-08-14 16:31:00,
208,7,2025-08-14,コミュニケーションスキル訓練,明日も頑張りたい。,少し疲れたが、問題なく取り組めた。,,2025-08-14 16:03:00,2025-08-14 16:21:00,
209,8,2025-08-14,プログラミング基礎（Python）を学習,達成感がある一日だった。,体調良好。集中できた。,,2025-08-14 16:38:00,2025-08-14 16:05:00,
210,9,2025-08-14,企業研究と面接準備,復習が必要だと感じた。,,,2025-08-14 16:30:00,2025-08-14 16:14:00,
211,10,2025-08-14,コミュニケーションスキル訓練,講師の説明が分かりやすく、理解しやすかった。,特に問題なし。,,2025-08-14 16:19:00,2025-08-14 16:28:00,
212,11,2025-08-14,Webサイト制作演習,実践的な内容で、就職後に役立ちそう。,少し疲れたが、問題なく取り組めた。,,2025-08-14 16:54:00,2025-08-14 16:29:00,
213,12,2025-08-14,ビジネスマナー研修に参加,もう少し時間をかけて学びたかった。,良好な状態で訓練できた。,,2025-08-14 16:51:00,2025-08-14 16:36:00,
214,13,2025-08-14,データ入力実務訓練,講師の説明が分かりやすく、理解しやすかった。,若干の頭痛があったが、訓練には影響なし。,,2025-08-14 16:57:00,2025-08-14 16:38:00,
215,14,2025-08-14,Excel・Wordの実践演習,集中して取り組むことができた。理解が深まった。,特に問題なし。,,2025-08-14 16:32:00,2025-08-14 16:34:00,
216,15,2025-08-14,プログラミング基礎（Python）を学習,講師の説明が分かりやすく、理解しやすかった。,体調は良好。,特になし,2025-08-14 16:13:00,2025-08-14 16:26:00,
217,16,2025-08-14,ビジネスマナー研修に参加,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,体調は良好。,,2025-08-14 16:41:00,2025-08-14 16:33:00,
218,17,2025-08-14,業務効率化ツールの学習,今日学んだことを明日も継続したい。,朝は少し調子が悪かったが、午後から回復した。,,2025-08-14 16:32:00,2025-08-14 16:30:00,
219,18,2025-08-14,Webサイト制作演習,達成感がある一日だった。,午後は眠気があったが、最後まで頑張った。,,2025-08-14 16:35:00,2025-08-14 16:04:00,
220,19,2025-08-14,コミュニケーションスキル訓練,今日学んだことを明日も継続したい。,,,2025-08-14 16:12:00,2025-08-14 16:00:00,
221,20,2025-08-14,企業研究と面接準備,達成感がある一日だった。,朝は少し調子が悪かったが、午後から回復した。,特になし,2025-08-14 16:43:00,2025-08-14 16:04:00,
222,22,2025-08-14,コミュニケーションスキル訓練,今日学んだことを明日も継続したい。,少し疲れたが、問題なく取り組めた。,,2025-08-14 16:19:00,2025-08-14 16:26:00,
223,23,2025-08-14,コミュニケーションスキル訓練,講師の説明が分かりやすく、理解しやすかった。,特に問題なし。,,2025-08-14 16:30:00,2025-08-14 16:51:00,
224,24,2025-08-14,Webサイト制作演習,集中して取り組むことができた。理解が深まった。,少し疲れたが、問題なく取り組めた。,,2025-08-14 16:55:00,2025-08-14 16:06:00,
225,25,2025-08-14,コミュニケーションスキル訓練,他の利用者と協力して取り組めた。,,特になし,2025-08-14 16:17:00,2025-08-14 16:55:00,
226,1,2025-08-15,自己分析ワークショップ,復習が必要だと感じた。,少し疲れたが、問題なく取り組めた。,,2025-08-15 16:28:00,2025-08-15 16:47:00,
227,2,2025-08-15,自己分析ワークショップ,今日学んだことを明日も継続したい。,良好な状態で訓練できた。,,2025-08-15 16:37:00,2025-08-15 16:59:00,
228,3,2025-08-15,ビジネスマナー研修に参加,実践的な内容で、就職後に役立ちそう。,体調は良好。,,2025-08-15 16:25:00,2025-08-15 16:08:00,
229,4,2025-08-15,業務効率化ツールの学習,明日も頑張りたい。,良好な状態で訓練できた。,,2025-08-15 16:24:00,2025-08-15 16:40:00,
230,6,2025-08-15,自己分析ワークショップ,実践的な内容で、就職後に役立ちそう。,特に問題なし。,特になし,2025-08-15 16:37:00,2025-08-15 16:36:00,
231,7,2025-08-15,業務効率化ツールの学習,集中して取り組むことができた。理解が深まった。,体調良好。集中できた。,特になし,2025-08-15 16:34:00,2025-08-15 16:38:00,
232,8,2025-08-15,Webサイト制作演習,もう少し時間をかけて学びたかった。,,,2025-08-15 16:01:00,2025-08-15 16:34:00,
233,9,2025-08-15,Excel・Wordの実践演習,もう少し時間をかけて学びたかった。,午後は眠気があったが、最後まで頑張った。,特になし,2025-08-15 16:05:00,2025-08-15 16:34:00,
234,10,2025-08-15,業務効率化ツールの学習,他の利用者と協力して取り組めた。,,,2025-08-15 16:18:00,2025-08-15 16:10:00,
235,11,2025-08-15,企業研究と面接準備,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,,2025-08-15 16:32:00,2025-08-15 16:49:00,
236,13,2025-08-15,Webサイト制作演習,実践的な内容で、就職後に役立ちそう。,良好な状態で訓練できた。,,2025-08-15 16:57:00,2025-08-15 16:53:00,
237,15,2025-08-15,業務効率化ツールの学習,復習が必要だと感じた。,良好な状態で訓練できた。,,2025-08-15 16:10:00,2025-08-15 16:35:00,
238,16,2025-08-15,コミュニケーションスキル訓練,復習が必要だと感じた。,特に問題なし。,,2025-08-15 16:36:00,2025-08-15 16:22:00,
239,17,2025-08-15,Webサイト制作演習,今日学んだことを明日も継続したい。,,,2025-08-15 16:53:00,2025-08-15 16:37:00,
240,18,2025-08-15,プログラミング基礎（Python）を学習,今日学んだことを明日も継続したい。,午後は眠気があったが、最後まで頑張った。,特になし,2025-08-15 16:47:00,2025-08-15 16:37:00,
241,19,2025-08-15,データ入力実務訓練,達成感がある一日だった。,良好な状態で訓練できた。,,2025-08-15 16:42:00,2025-08-15 16:54:00,
