id,user_id,report_date,sleep_rating,stress_rating,meal_rating,bed_time_local,wake_time_local,sleep_minutes,mood_score,created_at,updated_at,deleted_at
927,7,2025-09-30,3,1,3,00:15:00,08:30:00,495,6,2025-09-30 08:33:00,2025-09-30 08:42:00,
928,8,2025-09-30,2,2,3,23:15:00,06:00:00,405,5,2025-09-30 08:33:00,2025-09-30 08:52:00,
929,10,2025-09-30,2,2,2,02:45:00,09:00:00,375,4,2025-09-30 08:47:00,2025-09-30 08:31:00,
930,11,2025-09-30,1,1,3,02:15:00,07:00:00,285,5,2025-09-30 08:36:00,2025-09-30 08:45:00,
931,12,2025-09-30,3,1,2,23:15:00,09:30:00,600,6,2025-09-30 08:31:00,2025-09-30 08:58:00,
932,14,2025-09-30,1,2,1,01:00:00,06:00:00,300,6,2025-09-30 08:49:00,2025-09-30 08:54:00,
933,16,2025-09-30,2,1,3,02:45:00,08:45:00,360,5,2025-09-30 08:33:00,2025-09-30 08:44:00,
934,17,2025-09-30,1,2,3,02:45:00,06:00:00,240,6,2025-09-30 08:36:00,2025-09-30 08:56:00,
935,18,2025-09-30,3,2,2,22:00:00,06:30:00,510,7,2025-09-30 08:33:00,2025-09-30 08:47:00,
936,19,2025-09-30,3,2,3,23:00:00,07:45:00,525,4,2025-09-30 08:50:00,2025-09-30 08:52:00,
937,20,2025-09-30,2,1,2,01:30:00,08:00:00,390,8,2025-09-30 09:00:00,2025-09-30 08:53:00,
938,21,2025-09-30,2,3,2,01:00:00,07:45:00,405,6,2025-09-30 08:41:00,2025-09-30 08:49:00,
939,22,2025-09-30,1,1,3,00:15:00,06:00:00,345,7,2025-09-30 08:32:00,2025-09-30 08:55:00,
940,23,2025-09-30,3,1,3,22:30:00,06:30:00,480,7,2025-09-30 08:42:00,2025-09-30 08:46:00,
941,24,2025-09-30,1,2,3,01:30:00,06:15:00,285,6,2025-09-30 08:43:00,2025-09-30 08:36:00,
942,25,2025-09-30,2,2,2,23:15:00,07:15:00,480,6,2025-09-30 08:44:00,2025-09-30 08:38:00,
943,1,2025-10-01,2,2,3,00:30:00,09:00:00,510,8,2025-10-01 08:59:00,2025-10-01 08:31:00,
944,2,2025-10-01,3,1,3,00:15:00,09:00:00,525,5,2025-10-01 08:50:00,2025-10-01 08:30:00,
945,3,2025-10-01,3,3,2,00:15:00,09:45:00,570,6,2025-10-01 09:00:00,2025-10-01 08:55:00,
946,4,2025-10-01,3,1,3,22:00:00,06:15:00,495,6,2025-10-01 08:57:00,2025-10-01 08:30:00,
947,5,2025-10-01,3,3,3,22:15:00,06:15:00,480,5,2025-10-01 08:42:00,2025-10-01 08:58:00,
948,6,2025-10-01,2,2,1,02:00:00,06:45:00,285,4,2025-10-01 08:44:00,2025-10-01 08:32:00,
949,7,2025-10-01,2,2,3,00:15:00,06:15:00,360,4,2025-10-01 08:54:00,2025-10-01 08:36:00,
950,8,2025-10-01,3,2,1,00:30:00,08:00:00,450,7,2025-10-01 08:46:00,2025-10-01 08:47:00,
951,10,2025-10-01,3,1,3,23:45:00,06:45:00,420,5,2025-10-01 08:45:00,2025-10-01 08:43:00,
952,12,2025-10-01,2,1,2,02:15:00,07:30:00,315,5,2025-10-01 09:00:00,2025-10-01 08:31:00,
953,13,2025-10-01,3,1,3,22:15:00,08:00:00,585,7,2025-10-01 08:44:00,2025-10-01 08:54:00,
954,14,2025-10-01,3,2,1,23:30:00,08:15:00,525,8,2025-10-01 08:51:00,2025-10-01 08:59:00,
955,15,2025-10-01,2,3,3,02:15:00,09:00:00,405,7,2025-10-01 08:36:00,2025-10-01 08:37:00,
956,17,2025-10-01,2,3,3,00:00:00,06:00:00,360,7,2025-10-01 08:51:00,2025-10-01 08:41:00,
957,18,2025-10-01,1,1,3,01:00:00,06:30:00,330,7,2025-10-01 08:48:00,2025-10-01 08:52:00,
958,19,2025-10-01,3,2,1,22:30:00,08:15:00,585,7,2025-10-01 08:52:00,2025-10-01 08:44:00,
959,20,2025-10-01,3,1,3,00:15:00,09:45:00,570,8,2025-10-01 08:48:00,2025-10-01 08:55:00,
960,21,2025-10-01,3,1,2,01:30:00,09:00:00,450,10,2025-10-01 08:39:00,2025-10-01 08:34:00,
961,22,2025-10-01,2,3,3,02:30:00,09:15:00,405,6,2025-10-01 08:34:00,2025-10-01 08:40:00,
962,23,2025-10-01,2,2,2,02:00:00,08:00:00,360,8,2025-10-01 08:54:00,2025-10-01 08:46:00,
963,24,2025-10-01,2,2,3,00:15:00,07:15:00,420,9,2025-10-01 08:56:00,2025-10-01 08:54:00,
964,25,2025-10-01,3,3,1,23:30:00,07:45:00,495,5,2025-10-01 08:47:00,2025-10-01 09:00:00,
965,1,2025-10-02,2,3,2,22:45:00,06:45:00,480,5,2025-10-02 08:50:00,2025-10-02 08:33:00,
966,2,2025-10-02,2,1,3,01:45:00,06:45:00,300,6,2025-10-02 08:36:00,2025-10-02 08:39:00,
967,3,2025-10-02,1,1,3,02:15:00,07:30:00,315,5,2025-10-02 08:49:00,2025-10-02 08:59:00,
968,5,2025-10-02,2,2,2,00:15:00,07:00:00,405,8,2025-10-02 08:56:00,2025-10-02 08:56:00,
969,7,2025-10-02,3,1,2,00:00:00,08:45:00,525,7,2025-10-02 08:33:00,2025-10-02 08:34:00,
970,9,2025-10-02,1,3,3,02:45:00,08:00:00,315,7,2025-10-02 08:57:00,2025-10-02 08:55:00,
971,10,2025-10-02,3,1,2,23:45:00,08:15:00,510,4,2025-10-02 08:38:00,2025-10-02 08:32:00,
972,13,2025-10-02,2,2,3,02:45:00,09:30:00,405,5,2025-10-02 08:43:00,2025-10-02 08:50:00,
973,14,2025-10-02,3,1,2,22:15:00,06:45:00,510,7,2025-10-02 08:33:00,2025-10-02 08:51:00,
974,15,2025-10-02,3,1,3,23:15:00,08:30:00,555,7,2025-10-02 08:54:00,2025-10-02 08:33:00,
975,16,2025-10-02,3,3,2,00:15:00,08:45:00,510,6,2025-10-02 08:37:00,2025-10-02 08:48:00,
976,17,2025-10-02,1,3,3,00:30:00,06:00:00,330,3,2025-10-02 08:35:00,2025-10-02 08:45:00,
977,18,2025-10-02,3,1,2,23:00:00,06:45:00,465,6,2025-10-02 08:59:00,2025-10-02 08:58:00,
978,19,2025-10-02,1,1,3,01:00:00,06:00:00,300,10,2025-10-02 08:54:00,2025-10-02 08:42:00,
979,20,2025-10-02,1,2,3,02:15:00,06:00:00,240,7,2025-10-02 08:56:00,2025-10-02 08:49:00,
980,21,2025-10-02,2,2,3,00:00:00,06:00:00,360,7,2025-10-02 08:42:00,2025-10-02 08:46:00,
981,22,2025-10-02,3,1,3,22:30:00,06:30:00,480,7,2025-10-02 08:32:00,2025-10-02 08:57:00,
982,23,2025-10-02,3,1,2,00:00:00,09:45:00,585,5,2025-10-02 08:57:00,2025-10-02 08:50:00,
983,24,2025-10-02,3,1,1,02:15:00,09:45:00,450,7,2025-10-02 08:31:00,2025-10-02 08:53:00,
984,4,2025-10-03,2,2,2,00:15:00,08:30:00,495,7,2025-10-03 08:45:00,2025-10-03 08:44:00,
985,5,2025-10-03,2,1,1,01:30:00,09:15:00,465,5,2025-10-03 09:00:00,2025-10-03 08:44:00,
986,6,2025-10-03,3,1,2,23:45:00,09:15:00,570,4,2025-10-03 08:41:00,2025-10-03 08:30:00,
987,7,2025-10-03,3,2,3,02:00:00,09:45:00,465,4,2025-10-03 08:59:00,2025-10-03 08:31:00,
988,8,2025-10-03,3,1,3,23:00:00,08:00:00,540,5,2025-10-03 08:46:00,2025-10-03 08:51:00,
989,9,2025-10-03,2,2,3,02:30:00,06:15:00,240,4,2025-10-03 08:44:00,2025-10-03 08:37:00,
990,10,2025-10-03,3,2,3,22:15:00,08:30:00,600,3,2025-10-03 08:35:00,2025-10-03 08:36:00,
991,11,2025-10-03,2,2,2,00:45:00,06:45:00,360,2,2025-10-03 08:47:00,2025-10-03 08:59:00,
992,12,2025-10-03,3,3,3,22:45:00,06:15:00,450,6,2025-10-03 08:58:00,2025-10-03 08:59:00,
993,15,2025-10-03,2,2,2,23:00:00,06:15:00,435,5,2025-10-03 08:33:00,2025-10-03 08:37:00,
994,17,2025-10-03,3,1,2,01:15:00,08:15:00,420,6,2025-10-03 08:47:00,2025-10-03 08:48:00,
995,18,2025-10-03,2,2,2,00:45:00,06:15:00,330,7,2025-10-03 08:32:00,2025-10-03 08:58:00,
996,19,2025-10-03,2,1,3,02:30:00,08:30:00,360,6,2025-10-03 08:48:00,2025-10-03 08:31:00,
997,20,2025-10-03,2,2,1,23:30:00,06:15:00,405,10,2025-10-03 08:57:00,2025-10-03 08:42:00,
998,21,2025-10-03,2,2,3,00:00:00,06:45:00,405,4,2025-10-03 08:38:00,2025-10-03 08:39:00,
999,22,2025-10-03,3,1,1,22:15:00,09:15:00,600,6,2025-10-03 08:56:00,2025-10-03 08:33:00,
1000,24,2025-10-03,1,3,3,01:45:00,06:15:00,270,9,2025-10-03 08:53:00,2025-10-03 08:55:00,
1001,1,2025-10-06,2,3,3,01:15:00,07:00:00,345,8,2025-10-06 08:35:00,2025-10-06 08:50:00,
1002,2,2025-10-06,3,2,2,22:45:00,07:00:00,495,5,2025-10-06 08:38:00,2025-10-06 08:46:00,
1003,3,2025-10-06,3,3,3,01:15:00,08:45:00,450,5,2025-10-06 08:51:00,2025-10-06 08:49:00,
1004,4,2025-10-06,3,1,3,01:15:00,09:15:00,480,6,2025-10-06 08:47:00,2025-10-06 08:37:00,
1005,6,2025-10-06,2,3,2,22:15:00,08:45:00,600,7,2025-10-06 08:37:00,2025-10-06 08:48:00,
1006,7,2025-10-06,3,3,1,01:00:00,09:45:00,525,3,2025-10-06 08:59:00,2025-10-06 08:33:00,
1007,8,2025-10-06,1,2,1,01:45:00,06:45:00,300,8,2025-10-06 08:45:00,2025-10-06 08:37:00,
1008,10,2025-10-06,1,2,3,01:15:00,06:30:00,315,5,2025-10-06 08:42:00,2025-10-06 08:47:00,
1009,11,2025-10-06,3,2,2,23:00:00,07:15:00,495,5,2025-10-06 08:41:00,2025-10-06 08:40:00,
1010,12,2025-10-06,2,1,1,23:00:00,09:30:00,600,4,2025-10-06 08:40:00,2025-10-06 08:47:00,
1011,13,2025-10-06,3,1,3,01:00:00,08:45:00,465,7,2025-10-06 08:53:00,2025-10-06 08:32:00,
1012,14,2025-10-06,1,2,1,02:15:00,06:15:00,240,8,2025-10-06 08:42:00,2025-10-06 08:44:00,
1013,15,2025-10-06,2,1,3,02:00:00,08:15:00,375,6,2025-10-06 08:43:00,2025-10-06 08:49:00,
1014,17,2025-10-06,2,3,3,02:30:00,06:15:00,240,6,2025-10-06 08:59:00,2025-10-06 08:31:00,
1015,18,2025-10-06,3,2,1,00:00:00,07:45:00,465,7,2025-10-06 08:49:00,2025-10-06 08:52:00,
1016,19,2025-10-06,3,2,3,00:30:00,07:30:00,420,8,2025-10-06 08:40:00,2025-10-06 08:57:00,
1017,20,2025-10-06,1,3,3,02:00:00,06:30:00,270,7,2025-10-06 08:50:00,2025-10-06 08:47:00,
1018,21,2025-10-06,2,2,3,02:45:00,06:45:00,240,5,2025-10-06 08:59:00,2025-10-06 08:35:00,
1019,22,2025-10-06,3,1,2,23:45:00,09:45:00,600,6,2025-10-06 08:47:00,2025-10-06 08:54:00,
1020,23,2025-10-06,3,3,3,23:00:00,09:30:00,600,7,2025-10-06 08:32:00,2025-10-06 09:00:00,
1021,24,2025-10-06,3,2,3,02:00:00,09:45:00,465,6,2025-10-06 08:45:00,2025-10-06 08:42:00,
1022,25,2025-10-06,3,2,2,02:15:00,09:45:00,450,7,2025-10-06 08:34:00,2025-10-06 08:56:00,
1023,1,2025-10-07,3,2,3,23:30:00,07:45:00,495,5,2025-10-07 08:31:00,2025-10-07 08:55:00,
1024,2,2025-10-07,1,1,2,02:30:00,06:45:00,255,5,2025-10-07 08:51:00,2025-10-07 08:50:00,
1025,3,2025-10-07,3,1,3,23:30:00,06:30:00,420,6,2025-10-07 08:51:00,2025-10-07 08:58:00,
1026,4,2025-10-07,3,1,1,00:45:00,09:30:00,525,7,2025-10-07 08:48:00,2025-10-07 08:31:00,
1027,5,2025-10-07,3,2,2,22:00:00,07:30:00,570,7,2025-10-07 08:35:00,2025-10-07 08:54:00,
1028,6,2025-10-07,2,2,2,00:30:00,08:30:00,480,8,2025-10-07 08:46:00,2025-10-07 08:42:00,
1029,7,2025-10-07,1,2,2,01:45:00,07:15:00,330,6,2025-10-07 08:56:00,2025-10-07 08:49:00,
1030,8,2025-10-07,3,1,2,00:15:00,07:15:00,420,7,2025-10-07 08:53:00,2025-10-07 08:48:00,
1031,9,2025-10-07,2,1,3,00:45:00,07:15:00,390,7,2025-10-07 08:47:00,2025-10-07 09:00:00,
1032,10,2025-10-07,2,1,3,02:00:00,08:45:00,405,4,2025-10-07 08:35:00,2025-10-07 08:38:00,
1033,11,2025-10-07,3,3,3,22:30:00,07:30:00,540,5,2025-10-07 08:59:00,2025-10-07 08:45:00,
1034,12,2025-10-07,3,1,3,23:30:00,09:15:00,585,7,2025-10-07 08:35:00,2025-10-07 08:42:00,
1035,13,2025-10-07,1,1,3,02:15:00,07:30:00,315,7,2025-10-07 08:55:00,2025-10-07 08:51:00,
1036,14,2025-10-07,3,1,3,00:00:00,07:00:00,420,4,2025-10-07 08:42:00,2025-10-07 08:41:00,
1037,15,2025-10-07,3,1,3,00:00:00,09:30:00,570,6,2025-10-07 09:00:00,2025-10-07 08:57:00,
1038,16,2025-10-07,1,3,3,02:30:00,06:30:00,240,7,2025-10-07 08:54:00,2025-10-07 08:51:00,
1039,17,2025-10-07,2,3,3,00:30:00,07:00:00,390,7,2025-10-07 08:36:00,2025-10-07 08:39:00,
1040,18,2025-10-07,1,1,1,02:00:00,06:00:00,240,4,2025-10-07 08:49:00,2025-10-07 08:45:00,
1041,19,2025-10-07,3,3,2,23:00:00,07:30:00,510,7,2025-10-07 08:38:00,2025-10-07 08:55:00,
1042,20,2025-10-07,3,3,3,22:00:00,08:15:00,600,7,2025-10-07 08:32:00,2025-10-07 08:40:00,
1043,21,2025-10-07,1,1,1,00:45:00,06:30:00,345,4,2025-10-07 08:36:00,2025-10-07 08:33:00,
1044,22,2025-10-07,3,1,2,23:15:00,08:15:00,540,6,2025-10-07 08:45:00,2025-10-07 08:53:00,
1045,23,2025-10-07,1,2,3,02:00:00,07:45:00,345,8,2025-10-07 08:40:00,2025-10-07 08:31:00,
1046,25,2025-10-07,3,1,1,22:30:00,07:00:00,510,4,2025-10-07 08:54:00,2025-10-07 08:55:00,
1047,2,2025-10-08,3,2,3,22:00:00,08:15:00,600,7,2025-10-08 08:49:00,2025-10-08 08:46:00,
1048,3,2025-10-08,3,2,3,22:45:00,06:15:00,450,8,2025-10-08 08:30:00,2025-10-08 08:38:00,
1049,4,2025-10-08,3,3,3,00:15:00,07:30:00,435,6,2025-10-08 08:58:00,2025-10-08 08:34:00,
1050,5,2025-10-08,3,2,3,00:45:00,09:00:00,495,6,2025-10-08 08:57:00,2025-10-08 08:54:00,
1051,6,2025-10-08,3,2,2,02:45:00,09:45:00,420,7,2025-10-08 08:57:00,2025-10-08 08:35:00,
1052,7,2025-10-08,3,3,3,23:45:00,08:30:00,525,4,2025-10-08 08:58:00,2025-10-08 08:51:00,
1053,8,2025-10-08,3,1,3,00:30:00,09:30:00,540,7,2025-10-08 08:40:00,2025-10-08 08:55:00,
1054,9,2025-10-08,1,2,1,02:30:00,07:15:00,285,7,2025-10-08 08:49:00,2025-10-08 08:59:00,
1055,10,2025-10-08,2,2,3,22:00:00,09:30:00,600,4,2025-10-08 08:59:00,2025-10-08 08:57:00,
1056,12,2025-10-08,3,3,2,22:00:00,06:15:00,495,8,2025-10-08 08:41:00,2025-10-08 08:50:00,
1057,13,2025-10-08,2,2,3,23:15:00,06:15:00,420,8,2025-10-08 08:58:00,2025-10-08 08:56:00,
1058,14,2025-10-08,3,1,2,22:30:00,08:00:00,570,8,2025-10-08 08:40:00,2025-10-08 08:40:00,
1059,15,2025-10-08,2,2,3,01:00:00,07:45:00,405,7,2025-10-08 08:47:00,2025-10-08 08:53:00,
1060,16,2025-10-08,3,2,3,23:00:00,08:30:00,570,5,2025-10-08 08:46:00,2025-10-08 08:46:00,
1061,17,2025-10-08,2,3,2,02:45:00,09:45:00,420,8,2025-10-08 09:00:00,2025-10-08 08:57:00,
1062,18,2025-10-08,3,3,3,23:45:00,09:45:00,600,7,2025-10-08 08:39:00,2025-10-08 08:50:00,
1063,19,2025-10-08,1,3,3,01:15:00,06:15:00,300,2,2025-10-08 08:46:00,2025-10-08 08:53:00,
1064,21,2025-10-08,3,1,3,23:30:00,08:15:00,525,6,2025-10-08 08:32:00,2025-10-08 08:46:00,
1065,22,2025-10-08,2,1,3,23:15:00,06:15:00,420,9,2025-10-08 08:32:00,2025-10-08 08:34:00,
1066,23,2025-10-08,3,1,1,23:15:00,06:30:00,435,8,2025-10-08 08:31:00,2025-10-08 08:42:00,
1067,24,2025-10-08,3,1,3,22:00:00,07:45:00,585,6,2025-10-08 08:35:00,2025-10-08 08:36:00,
1068,25,2025-10-08,1,3,3,02:45:00,08:00:00,315,5,2025-10-08 08:54:00,2025-10-08 08:45:00,
1069,1,2025-10-09,3,2,2,01:00:00,09:15:00,495,7,2025-10-09 08:58:00,2025-10-09 08:41:00,
1070,2,2025-10-09,2,1,3,01:45:00,08:30:00,405,5,2025-10-09 08:53:00,2025-10-09 08:41:00,
1071,3,2025-10-09,2,3,1,02:30:00,09:15:00,405,6,2025-10-09 08:42:00,2025-10-09 08:34:00,
1072,4,2025-10-09,2,3,3,02:00:00,08:15:00,375,7,2025-10-09 08:49:00,2025-10-09 08:32:00,
1073,5,2025-10-09,2,3,1,02:45:00,09:15:00,390,5,2025-10-09 08:53:00,2025-10-09 08:33:00,
1074,7,2025-10-09,2,3,3,01:00:00,07:45:00,405,6,2025-10-09 09:00:00,2025-10-09 08:33:00,
1075,8,2025-10-09,1,3,3,01:15:00,06:45:00,330,6,2025-10-09 08:36:00,2025-10-09 08:44:00,
1076,9,2025-10-09,2,1,2,23:15:00,06:30:00,435,5,2025-10-09 08:34:00,2025-10-09 08:48:00,
1077,10,2025-10-09,3,1,3,02:15:00,09:15:00,420,5,2025-10-09 08:53:00,2025-10-09 08:43:00,
1078,11,2025-10-09,3,1,2,00:00:00,08:15:00,495,6,2025-10-09 08:34:00,2025-10-09 08:37:00,
1079,12,2025-10-09,3,3,3,23:30:00,08:15:00,525,6,2025-10-09 08:57:00,2025-10-09 08:58:00,
1080,14,2025-10-09,2,1,3,02:15:00,08:30:00,375,7,2025-10-09 08:38:00,2025-10-09 08:43:00,
1081,15,2025-10-09,3,1,2,22:45:00,09:45:00,600,5,2025-10-09 08:55:00,2025-10-09 08:42:00,
1082,16,2025-10-09,2,1,2,00:15:00,06:30:00,375,5,2025-10-09 08:38:00,2025-10-09 08:57:00,
1083,17,2025-10-09,1,2,1,00:45:00,06:15:00,330,7,2025-10-09 08:49:00,2025-10-09 08:56:00,
1084,18,2025-10-09,1,1,2,02:45:00,06:15:00,240,5,2025-10-09 08:44:00,2025-10-09 08:32:00,
1085,19,2025-10-09,3,3,2,23:00:00,08:15:00,555,6,2025-10-09 08:49:00,2025-10-09 08:44:00,
1086,20,2025-10-09,1,1,3,02:45:00,06:15:00,240,5,2025-10-09 08:58:00,2025-10-09 08:56:00,
1087,21,2025-10-09,2,3,2,00:15:00,07:15:00,420,6,2025-10-09 08:55:00,2025-10-09 08:51:00,
1088,23,2025-10-09,3,1,3,22:15:00,08:45:00,600,10,2025-10-09 08:53:00,2025-10-09 08:57:00,
1089,24,2025-10-09,3,1,3,22:15:00,07:00:00,525,6,2025-10-09 08:38:00,2025-10-09 08:54:00,
1090,25,2025-10-09,3,1,3,02:45:00,09:45:00,420,5,2025-10-09 08:36:00,2025-10-09 08:52:00,
1091,1,2025-10-10,2,1,3,00:30:00,07:15:00,405,9,2025-10-10 08:50:00,2025-10-10 08:47:00,
1092,2,2025-10-10,2,2,3,01:00:00,06:15:00,315,6,2025-10-10 08:39:00,2025-10-10 08:37:00,
1093,3,2025-10-10,3,2,3,01:00:00,08:00:00,420,7,2025-10-10 08:41:00,2025-10-10 08:56:00,
1094,4,2025-10-10,2,3,3,23:15:00,06:00:00,405,3,2025-10-10 08:54:00,2025-10-10 08:34:00,
1095,5,2025-10-10,2,3,2,02:15:00,08:00:00,345,6,2025-10-10 08:36:00,2025-10-10 08:45:00,
1096,6,2025-10-10,2,2,3,00:15:00,06:15:00,360,4,2025-10-10 08:59:00,2025-10-10 08:30:00,
1097,7,2025-10-10,2,2,3,02:45:00,09:00:00,375,7,2025-10-10 08:36:00,2025-10-10 08:51:00,
1098,8,2025-10-10,2,2,2,02:45:00,06:00:00,240,5,2025-10-10 08:31:00,2025-10-10 08:50:00,
1099,9,2025-10-10,2,2,3,23:15:00,06:15:00,420,6,2025-10-10 08:57:00,2025-10-10 08:51:00,
1100,10,2025-10-10,2,3,2,01:45:00,09:15:00,450,6,2025-10-10 08:49:00,2025-10-10 08:54:00,
1101,11,2025-10-10,3,2,3,22:00:00,06:45:00,525,9,2025-10-10 08:34:00,2025-10-10 08:59:00,
1102,12,2025-10-10,3,1,3,23:00:00,06:00:00,420,6,2025-10-10 08:53:00,2025-10-10 08:40:00,
1103,13,2025-10-10,1,1,3,02:45:00,07:15:00,270,6,2025-10-10 08:53:00,2025-10-10 08:53:00,
1104,14,2025-10-10,3,1,2,23:00:00,08:15:00,555,4,2025-10-10 08:40:00,2025-10-10 08:36:00,
1105,15,2025-10-10,1,1,2,02:00:00,07:45:00,345,5,2025-10-10 08:51:00,2025-10-10 08:55:00,
1106,16,2025-10-10,2,3,3,00:00:00,07:30:00,450,7,2025-10-10 08:32:00,2025-10-10 08:39:00,
1107,17,2025-10-10,3,2,2,22:45:00,07:30:00,525,8,2025-10-10 08:48:00,2025-10-10 08:51:00,
1108,18,2025-10-10,3,1,1,00:15:00,07:30:00,435,5,2025-10-10 08:30:00,2025-10-10 08:56:00,
1109,19,2025-10-10,2,2,3,02:15:00,08:30:00,375,5,2025-10-10 08:53:00,2025-10-10 08:42:00,
1110,20,2025-10-10,2,2,2,22:00:00,07:30:00,570,7,2025-10-10 08:52:00,2025-10-10 08:48:00,
1111,21,2025-10-10,1,1,3,01:00:00,06:15:00,315,5,2025-10-10 08:33:00,2025-10-10 08:34:00,
1112,22,2025-10-10,3,1,3,00:15:00,09:30:00,555,5,2025-10-10 08:47:00,2025-10-10 08:41:00,
1113,23,2025-10-10,1,2,3,01:30:00,07:15:00,345,5,2025-10-10 08:38:00,2025-10-10 09:00:00,
1114,25,2025-10-10,3,2,2,22:15:00,06:15:00,480,7,2025-10-10 08:59:00,2025-10-10 08:31:00,
1115,1,2025-10-13,3,1,3,01:00:00,08:15:00,435,5,2025-10-13 08:47:00,2025-10-13 08:45:00,
1116,2,2025-10-13,3,1,3,00:00:00,07:00:00,420,5,2025-10-13 08:53:00,2025-10-13 09:00:00,
1117,3,2025-10-13,3,2,3,22:45:00,09:00:00,600,5,2025-10-13 08:34:00,2025-10-13 08:34:00,
1118,4,2025-10-13,3,2,3,00:00:00,08:30:00,510,7,2025-10-13 08:57:00,2025-10-13 08:35:00,
1119,5,2025-10-13,3,2,3,22:15:00,08:00:00,585,5,2025-10-13 08:33:00,2025-10-13 08:30:00,
1120,6,2025-10-13,3,3,2,02:30:00,09:45:00,435,8,2025-10-13 08:54:00,2025-10-13 08:50:00,
1121,7,2025-10-13,3,1,2,01:30:00,09:30:00,480,6,2025-10-13 08:41:00,2025-10-13 08:44:00,
1122,8,2025-10-13,2,2,3,02:30:00,08:30:00,360,3,2025-10-13 08:43:00,2025-10-13 08:56:00,
1123,9,2025-10-13,3,2,3,23:15:00,08:45:00,570,3,2025-10-13 08:34:00,2025-10-13 08:56:00,
1124,10,2025-10-13,2,3,2,00:45:00,09:00:00,495,9,2025-10-13 08:47:00,2025-10-13 08:31:00,
1125,11,2025-10-13,2,1,3,22:00:00,06:15:00,495,5,2025-10-13 08:59:00,2025-10-13 08:53:00,
1126,12,2025-10-13,1,2,2,01:15:00,06:45:00,330,6,2025-10-13 08:54:00,2025-10-13 09:00:00,
1127,13,2025-10-13,3,1,2,22:45:00,07:45:00,540,5,2025-10-13 08:47:00,2025-10-13 08:30:00,
1128,14,2025-10-13,2,2,2,02:00:00,08:45:00,405,8,2025-10-13 08:33:00,2025-10-13 08:34:00,
1129,15,2025-10-13,1,2,2,02:00:00,06:30:00,270,7,2025-10-13 08:44:00,2025-10-13 08:32:00,
1130,16,2025-10-13,2,3,2,23:00:00,09:45:00,600,9,2025-10-13 08:31:00,2025-10-13 08:44:00,
1131,18,2025-10-13,2,1,1,23:30:00,06:00:00,390,6,2025-10-13 08:56:00,2025-10-13 08:57:00,
1132,20,2025-10-13,3,2,2,00:30:00,08:45:00,495,8,2025-10-13 08:55:00,2025-10-13 08:42:00,
1133,21,2025-10-13,2,1,1,23:00:00,07:00:00,480,6,2025-10-13 08:43:00,2025-10-13 08:35:00,
1134,22,2025-10-13,3,3,2,00:30:00,09:45:00,555,6,2025-10-13 08:49:00,2025-10-13 08:38:00,
1135,23,2025-10-13,2,2,3,01:00:00,07:00:00,360,7,2025-10-13 08:47:00,2025-10-13 08:30:00,
1136,24,2025-10-13,2,3,3,00:15:00,07:45:00,450,5,2025-10-13 08:55:00,2025-10-13 08:59:00,
1137,25,2025-10-13,3,2,2,01:30:00,09:45:00,495,7,2025-10-13 08:34:00,2025-10-13 08:32:00,
1138,1,2025-10-14,3,3,2,00:00:00,07:15:00,435,8,2025-10-14 08:45:00,2025-10-14 08:30:00,
1139,2,2025-10-14,3,1,1,22:00:00,08:45:00,600,4,2025-10-14 08:33:00,2025-10-14 08:39:00,
1140,3,2025-10-14,2,1,3,00:00:00,06:00:00,360,5,2025-10-14 08:31:00,2025-10-14 08:44:00,
1141,4,2025-10-14,2,3,2,02:45:00,09:00:00,375,7,2025-10-14 08:59:00,2025-10-14 08:38:00,
1142,5,2025-10-14,3,1,1,22:00:00,08:15:00,600,6,2025-10-14 09:00:00,2025-10-14 08:47:00,
1143,6,2025-10-14,3,1,3,22:30:00,06:30:00,480,6,2025-10-14 08:52:00,2025-10-14 08:32:00,
1144,7,2025-10-14,2,1,3,00:15:00,06:30:00,375,2,2025-10-14 08:49:00,2025-10-14 08:49:00,
1145,8,2025-10-14,2,2,3,02:00:00,08:45:00,405,7,2025-10-14 08:59:00,2025-10-14 08:59:00,
1146,9,2025-10-14,2,3,3,01:45:00,07:00:00,315,8,2025-10-14 08:48:00,2025-10-14 08:44:00,
1147,10,2025-10-14,2,2,1,22:45:00,09:30:00,600,5,2025-10-14 08:59:00,2025-10-14 08:42:00,
1148,11,2025-10-14,3,2,3,22:15:00,07:45:00,570,9,2025-10-14 08:31:00,2025-10-14 08:45:00,
1149,12,2025-10-14,1,3,3,01:30:00,07:15:00,345,8,2025-10-14 08:54:00,2025-10-14 08:40:00,
1150,13,2025-10-14,2,1,2,01:15:00,07:30:00,375,4,2025-10-14 08:48:00,2025-10-14 08:48:00,
1151,15,2025-10-14,3,1,2,22:45:00,06:00:00,435,8,2025-10-14 08:59:00,2025-10-14 08:38:00,
1152,16,2025-10-14,3,1,3,23:45:00,07:00:00,435,6,2025-10-14 08:31:00,2025-10-14 08:46:00,
1153,18,2025-10-14,1,2,2,01:15:00,06:00:00,285,3,2025-10-14 08:56:00,2025-10-14 08:35:00,
1154,19,2025-10-14,3,2,3,22:30:00,06:00:00,450,6,2025-10-14 08:51:00,2025-10-14 08:52:00,
1155,20,2025-10-14,2,1,2,02:45:00,07:00:00,255,7,2025-10-14 08:44:00,2025-10-14 09:00:00,
